premise;hypothesis;result;worker_id
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;entailment;240d5b7897f98c119cd892e34295587e
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;entailment;23434e458eb8f29db157bd1ae0e25eae
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;entailment6;2cd15054b85d6058a7df461070e30011
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;entailment;cbe9ec90c12e40eeda5d2ef72f15b80d
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;entailment;446e9661fb63037b3432e9e7adce027f
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;entailment;3dccb1496b77c7f7fced222a0c4ef9dd
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;neutral;02d6fa6061fe04844f10069385ce7f3d
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;entailment;02d6fa6061fe04844f10069385ce7f3d
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;entailment;4fdaed292a15ad97e14ad3d473ba481a
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;entailment;a769d7c988a3d2f37a98035485f9c1ce
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;neutral;945debcd5d3295362243c001205ab849
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;entailment;a35ac95d49dba61ac6be21a837632e7d
Свидетели драки незамедлительно вызвали скорую медицинскую помощь. В настоящее время подозреваемый задержан. Сначала мужчина категорически отрицал свою причастность к поступку, после приведенных доказательств он признал свою вину.;Мужчина был виноват.;entailment;aaa74637ea3b2603efaa6e875720665a
"Кроме того, ""данное решение вполне согласуется с мнением большинства наших граждан"". ""Одной из важнейших ценностей для современного человека является свобода. Церковь призывает помнить, что главная свобода для человека - это свобода от греха, от лжи, от безнравственности.";Главная свобода для человека - это свобода от греха, от лжи, от безнравственности.;entailment;d81fdb8ebe2e98d18d7e334fea1884c1
"Кроме того, ""данное решение вполне согласуется с мнением большинства наших граждан"". ""Одной из важнейших ценностей для современного человека является свобода. Церковь призывает помнить, что главная свобода для человека - это свобода от греха, от лжи, от безнравственности.";Главная свобода для человека - это свобода от греха, от лжи, от безнравственности.;entailment;6c5dbdf7bb89f817bf104b66fead65ff
"Кроме того, ""данное решение вполне согласуется с мнением большинства наших граждан"". ""Одной из важнейших ценностей для современного человека является свобода. Церковь призывает помнить, что главная свобода для человека - это свобода от греха, от лжи, от безнравственности.";Главная свобода для человека - это свобода от греха, от лжи, от безнравственности.;neutral;d64d615ec3c9de9ae0c2ca46b91a8fd5
"Кроме того, ""данное решение вполне согласуется с мнением большинства наших граждан"". ""Одной из важнейших ценностей для современного человека является свобода. Церковь призывает помнить, что главная свобода для человека - это свобода от греха, от лжи, от безнравственности.";Главная свобода для человека - это свобода от греха, от лжи, от безнравственности.;entailment;e9e7310a9166d8262144b702a977a805
"Кроме того, ""данное решение вполне согласуется с мнением большинства наших граждан"". ""Одной из важнейших ценностей для современного человека является свобода. Церковь призывает помнить, что главная свобода для человека - это свобода от греха, от лжи, от безнравственности.";Главная свобода для человека - это свобода от греха, от лжи, от безнравственности.;entailment;8851ebf0bed959fbf9f395b12baf8125
"Кроме того, ""данное решение вполне согласуется с мнением большинства наших граждан"". ""Одной из важнейших ценностей для современного человека является свобода. Церковь призывает помнить, что главная свобода для человека - это свобода от греха, от лжи, от безнравственности.";Главная свобода для человека - это свобода от греха, от лжи, от безнравственности.;neutral;6415fe45808aca9f8c567755a84f4dee
Они едут на работу. Они спешат. Я смотрю на них и не понимаю: как они могут?;Они могут.;entailment;0f891e4bff332c6c531b140c56cf6aa0
Они едут на работу. Они спешат. Я смотрю на них и не понимаю: как они могут?;Они могут.;contradiction;57c02f44a871a7f72a14331f1d774de3
Они едут на работу. Они спешат. Я смотрю на них и не понимаю: как они могут?;Они могут.;entailment;83374a6fe78bc99ab48498909273312c
Я буду идти по дороге и смотреть, как на близлежащих дачах зажигается свет, потом я вернусь в свой блиндаж, лягу на топчан и всю ночь буду слушать, потому что все равно ничего другого я делать не умею. Сначала я немного послушаю, как на высоком дереве, которое растет рядом с блиндажом, спит птица, потом я услышу, как большое облако на северо-западе ночного неба что-то говорит маленькому облаку на востоке уже почти что утреннего неба, язык облаков довольно сложный, я не всё пойму из их разговора, а потом начнут кричать Ракеты на Речном вокзале, их будут резать на металлолом, и они будут жалобно кричать, и это будет невыносимо. Тогда я зажму уши ладонями и начну думать.;на близлежащих дачах зажигается свет.;entailment;949fc2a9f4c88e411c28280cdb3b8649
Я буду идти по дороге и смотреть, как на близлежащих дачах зажигается свет, потом я вернусь в свой блиндаж, лягу на топчан и всю ночь буду слушать, потому что все равно ничего другого я делать не умею. Сначала я немного послушаю, как на высоком дереве, которое растет рядом с блиндажом, спит птица, потом я услышу, как большое облако на северо-западе ночного неба что-то говорит маленькому облаку на востоке уже почти что утреннего неба, язык облаков довольно сложный, я не всё пойму из их разговора, а потом начнут кричать Ракеты на Речном вокзале, их будут резать на металлолом, и они будут жалобно кричать, и это будет невыносимо. Тогда я зажму уши ладонями и начну думать.;на близлежащих дачах зажигается свет.;entailment;bcb3d95dfc079607b340894c1f13cd8b
Я буду идти по дороге и смотреть, как на близлежащих дачах зажигается свет, потом я вернусь в свой блиндаж, лягу на топчан и всю ночь буду слушать, потому что все равно ничего другого я делать не умею. Сначала я немного послушаю, как на высоком дереве, которое растет рядом с блиндажом, спит птица, потом я услышу, как большое облако на северо-западе ночного неба что-то говорит маленькому облаку на востоке уже почти что утреннего неба, язык облаков довольно сложный, я не всё пойму из их разговора, а потом начнут кричать Ракеты на Речном вокзале, их будут резать на металлолом, и они будут жалобно кричать, и это будет невыносимо. Тогда я зажму уши ладонями и начну думать.;на близлежащих дачах зажигается свет.;contradiction;0f891e4bff332c6c531b140c56cf6aa0
Юные спортсмены тут же испытали обновленную чашу, приняв участие в первых соревнованиях.;Юные спортсмены участвовали в первых соревнованиях.;neutral;f2ca3d107543223122d74437faf968dd
Юные спортсмены тут же испытали обновленную чашу, приняв участие в первых соревнованиях.;Юные спортсмены участвовали в первых соревнованиях.;entailment;1961509830f2b997ad074828d21cb742
Юные спортсмены тут же испытали обновленную чашу, приняв участие в первых соревнованиях.;Юные спортсмены участвовали в первых соревнованиях.;entailment6;76d957e4b426b358a132127c5987a1dd
Ему стало стыдно. Он позвонил жене. Она сказала, что желала бы прервать отношения на месяц.;Жена прервала отношения на месяц.;entailment;09fba5ebcfd8f9f17f00077254a8b10d
Ему стало стыдно. Он позвонил жене. Она сказала, что желала бы прервать отношения на месяц.;Жена прервала отношения на месяц.;entailment;ad39a4a5ff085d2162ec54c97c81b54c
Ему стало стыдно. Он позвонил жене. Она сказала, что желала бы прервать отношения на месяц.;Жена прервала отношения на месяц.;entailment;cda4e2e210b999eb48675212b82c8efe
Но необходимо помнить основные правила безопасности, если вы отправляетесь на шумную вечеринку.;На шумных вечеринках тоже действуют основные правила безопасности.;entailment;1961509830f2b997ad074828d21cb742
Но необходимо помнить основные правила безопасности, если вы отправляетесь на шумную вечеринку.;На шумных вечеринках тоже действуют основные правила безопасности.;entailment6;f26163c21b3907c14b3ee9cdbba86ac0
Но необходимо помнить основные правила безопасности, если вы отправляетесь на шумную вечеринку.;На шумных вечеринках тоже действуют основные правила безопасности.;entailment;342f94fd9692fc40087323822ceabf02
Себе я врала, что из-за денег, что в доме, видите ли, нужны «мужские руки», а сама? Первое время просто кокетничала. Думала — так, для тонуса.;Это я из-за денег.;contradiction;a073136ebd8a7cf86c76ccbb56bff189
Себе я врала, что из-за денег, что в доме, видите ли, нужны «мужские руки», а сама? Первое время просто кокетничала. Думала — так, для тонуса.;Это я из-за денег.;neutral3;febcd1d8f0d27a6e64bf18f1c1aa8d12
Себе я врала, что из-за денег, что в доме, видите ли, нужны «мужские руки», а сама? Первое время просто кокетничала. Думала — так, для тонуса.;Это я из-за денег.;entailment;87c752ca07226286d0cbbbb07d238f90
Только тогда я спросил его о сумме награды, и он назвал цифру в несколько раз больше Нобелевской премии. Это убедило меня, что все – сплошной обман, я так ему и сказал, спросив, кто же он на самом деле и что ему нужно? Он уверил меня, что я ошибаюсь, и что вскоре я услышу о нем и его фонде.;Все – сплошной обман.;neutral;f2ca3d107543223122d74437faf968dd
Только тогда я спросил его о сумме награды, и он назвал цифру в несколько раз больше Нобелевской премии. Это убедило меня, что все – сплошной обман, я так ему и сказал, спросив, кто же он на самом деле и что ему нужно? Он уверил меня, что я ошибаюсь, и что вскоре я услышу о нем и его фонде.;Все – сплошной обман.;entailment;6d6950878ae5bf03933a8d8424c30fc3
Только тогда я спросил его о сумме награды, и он назвал цифру в несколько раз больше Нобелевской премии. Это убедило меня, что все – сплошной обман, я так ему и сказал, спросив, кто же он на самом деле и что ему нужно? Он уверил меня, что я ошибаюсь, и что вскоре я услышу о нем и его фонде.;Все – сплошной обман.;entailment;6c5dbdf7bb89f817bf104b66fead65ff
Выходит, я угадал свою судьбу: теперь меня действительно съедят акулы и никто не скажет, что я врал. Даже испытал некоторое облегчение от этой мысли. Скажут: это инфаркт.;Это инфаркт.;entailment;02d6fa6061fe04844f10069385ce7f3d
Выходит, я угадал свою судьбу: теперь меня действительно съедят акулы и никто не скажет, что я врал. Даже испытал некоторое облегчение от этой мысли. Скажут: это инфаркт.;Это инфаркт.;neutral5;6c5dbdf7bb89f817bf104b66fead65ff
Выходит, я угадал свою судьбу: теперь меня действительно съедят акулы и никто не скажет, что я врал. Даже испытал некоторое облегчение от этой мысли. Скажут: это инфаркт.;Это инфаркт.;entailment;d81fdb8ebe2e98d18d7e334fea1884c1
— Да, понятно. Я не знаю, что вам такое сказать, чтобы вы мне поверили. Но скажу одно: я действительно в безвыходном положении, и я вовсе не уверен, что нахожусь в психиатрической клинике, тогда была бы надежда на врачей, а так — вы моя единственная опора за пределами этого странного заведения.;Я действительно в безвыходном положении.;entailment;cda4e2e210b999eb48675212b82c8efe
— Да, понятно. Я не знаю, что вам такое сказать, чтобы вы мне поверили. Но скажу одно: я действительно в безвыходном положении, и я вовсе не уверен, что нахожусь в психиатрической клинике, тогда была бы надежда на врачей, а так — вы моя единственная опора за пределами этого странного заведения.;Я действительно в безвыходном положении.;contradiction;fdce2ef640b59c0a3cc21bcb93a8b150
— Да, понятно. Я не знаю, что вам такое сказать, чтобы вы мне поверили. Но скажу одно: я действительно в безвыходном положении, и я вовсе не уверен, что нахожусь в психиатрической клинике, тогда была бы надежда на врачей, а так — вы моя единственная опора за пределами этого странного заведения.;Я действительно в безвыходном положении.;entailment;3b51406486f3a555457c01dd7056ad82
Даже две жизни, ее жизнь и мою жизнь. Вчера была годовщина, как она умерла. А я забыла.;Вчера была годовщина, как она умерла;neutral;f2ca3d107543223122d74437faf968dd
Даже две жизни, ее жизнь и мою жизнь. Вчера была годовщина, как она умерла. А я забыла.;Вчера была годовщина, как она умерла;entailment6;2cd15054b85d6058a7df461070e30011
Даже две жизни, ее жизнь и мою жизнь. Вчера была годовщина, как она умерла. А я забыла.;Вчера была годовщина, как она умерла;entailment;240d5b7897f98c119cd892e34295587e
Видимо, получил европейское воспитание. Писал, что играет на фортепьяно и поёт. Надеюсь, представится случай послушать.;Представится случай послушать, как он играет и поёт.;entailment;0a0ac4a6dcfef79d00a9bd47cdd561c4
Видимо, получил европейское воспитание. Писал, что играет на фортепьяно и поёт. Надеюсь, представится случай послушать.;Представится случай послушать, как он играет и поёт.;neutral5;a7adc9e0a778f1ea4ab5037920ce5ef1
Видимо, получил европейское воспитание. Писал, что играет на фортепьяно и поёт. Надеюсь, представится случай послушать.;Представится случай послушать, как он играет и поёт.;neutral;d64d615ec3c9de9ae0c2ca46b91a8fd5
– Похоронили кого? – спросил служитель. – Давно, – сказал я.;Я давно похоронил кого-то.;entailment;7f0c77d483979b8772adb60d909316a7
– Похоронили кого? – спросил служитель. – Давно, – сказал я.;Я давно похоронил кого-то.;entailment;62079a464df9939473c64b9b2ef36051
– Похоронили кого? – спросил служитель. – Давно, – сказал я.;Я давно похоронил кого-то.;entailment;d2955e16e3dcb2af62fd75eb8f31a1eb
Кусочек отрежу, не больше. Съесть целый торт — все равно, что быть придушенным подушкой. Мне говорят: литература, литература... Крик “ура!” — это, я понимаю, искусство.;Крик “ура!” — это искусство.;neutral;6415fe45808aca9f8c567755a84f4dee
Кусочек отрежу, не больше. Съесть целый торт — все равно, что быть придушенным подушкой. Мне говорят: литература, литература... Крик “ура!” — это, я понимаю, искусство.;Крик “ура!” — это искусство.;neutral5;a7adc9e0a778f1ea4ab5037920ce5ef1
Кусочек отрежу, не больше. Съесть целый торт — все равно, что быть придушенным подушкой. Мне говорят: литература, литература... Крик “ура!” — это, я понимаю, искусство.;Крик “ура!” — это искусство.;neutral;f2ca3d107543223122d74437faf968dd
Как же я обманывалась: твои чувства не выдержали и двухмесячной разлуки. Раньше в моих глазах ты был совершенством, а на поверку оказался жалок и слаб. Такой ты мне не нужен, прощай, уходи”, — и она рукой указала на дверь.;Твои чувства выдержали двухмесячную разлуку.;contradiction;c8a693242d521a1129ff4ebde063f81d
Как же я обманывалась: твои чувства не выдержали и двухмесячной разлуки. Раньше в моих глазах ты был совершенством, а на поверку оказался жалок и слаб. Такой ты мне не нужен, прощай, уходи”, — и она рукой указала на дверь.;Твои чувства выдержали двухмесячную разлуку.;contradiction;1ca6d7667e63d98cd1f76d1cab0e5b21
Как же я обманывалась: твои чувства не выдержали и двухмесячной разлуки. Раньше в моих глазах ты был совершенством, а на поверку оказался жалок и слаб. Такой ты мне не нужен, прощай, уходи”, — и она рукой указала на дверь.;Твои чувства выдержали двухмесячную разлуку.;contradiction;bea1ce1f217dfc4ac269b47546325520
Решение было принято комиссией по обеспечению безопасности дорожного движения при управе Центрального административного округа. Отмечается, что на данном участке дороги часто происходят аварии. Принятая мера должна повысить безопасность.;Мера повысила безопасность на участке дороги.;neutral;6802dba0c438cd51cff24f418c07248c
Решение было принято комиссией по обеспечению безопасности дорожного движения при управе Центрального административного округа. Отмечается, что на данном участке дороги часто происходят аварии. Принятая мера должна повысить безопасность.;Мера повысила безопасность на участке дороги.;neutral;a742a8b924efa8d3af523adcb5254ec1
Решение было принято комиссией по обеспечению безопасности дорожного движения при управе Центрального административного округа. Отмечается, что на данном участке дороги часто происходят аварии. Принятая мера должна повысить безопасность.;Мера повысила безопасность на участке дороги.;neutral;f7379116702fdc6d1736296516a40609
В отдел полиции «Центральный» областного центра обратился местный житель, который сообщил полицейским, что подозревает свою домработницу в краже денег.;Домработница украла у местного жителя деньги.;neutral;338188edfa8fa5340e4154d9f8a6b51b
В отдел полиции «Центральный» областного центра обратился местный житель, который сообщил полицейским, что подозревает свою домработницу в краже денег.;Домработница украла у местного жителя деньги.;contradiction;8eed0739c41e161644c5524dd4b357f1
В отдел полиции «Центральный» областного центра обратился местный житель, который сообщил полицейским, что подозревает свою домработницу в краже денег.;Домработница украла у местного жителя деньги.;neutral;db5f37481eedd481bb37888683959486
Тогда не было бы мамы на свете. И нас бы не было. Помню, мы были с мамой в музее, где рисунки, и она говорила — вот эту я помню, вот эта погибла... Сколько бы мы теперь могли узнать от мамы и деда! Но и из уцелевших открыток можно узнать немало.;Мы были с мамой в музее, где рисунки.;entailment;a769d7c988a3d2f37a98035485f9c1ce
Тогда не было бы мамы на свете. И нас бы не было. Помню, мы были с мамой в музее, где рисунки, и она говорила — вот эту я помню, вот эта погибла... Сколько бы мы теперь могли узнать от мамы и деда! Но и из уцелевших открыток можно узнать немало.;Мы были с мамой в музее, где рисунки.;entailment;4c0ae5562d9c0106b335f9437bebeade
Тогда не было бы мамы на свете. И нас бы не было. Помню, мы были с мамой в музее, где рисунки, и она говорила — вот эту я помню, вот эта погибла... Сколько бы мы теперь могли узнать от мамы и деда! Но и из уцелевших открыток можно узнать немало.;Мы были с мамой в музее, где рисунки.;neutral;aaa74637ea3b2603efaa6e875720665a
Главный тренер соперников решил мотивировать своих игроков необычным способом.;Тренер соперников мотивировал своих игроков необычным способом.;entailment;c8a693242d521a1129ff4ebde063f81d
Главный тренер соперников решил мотивировать своих игроков необычным способом.;Тренер соперников мотивировал своих игроков необычным способом.;entailment;2368c50663f3003a4ee1bd82b8027608
Главный тренер соперников решил мотивировать своих игроков необычным способом.;Тренер соперников мотивировал своих игроков необычным способом.;entailment;bb1e1a1f8892c95b36dfe9633e66786c
— Ничего я не должен, — огрызаюсь я с неожиданной решимостью. Я не знаю, чего сейчас хотят от жизни двадцатилетние — родившимся на воле ни к чему стремиться из клетки. Но и те, кто прожил в ней дольше нашего, нередко чувствуют, что обманулись в своих ожиданиях.;Сейчас двадцатилетние чего-то хотят от жизни.;neutral;1961509830f2b997ad074828d21cb742
— Ничего я не должен, — огрызаюсь я с неожиданной решимостью. Я не знаю, чего сейчас хотят от жизни двадцатилетние — родившимся на воле ни к чему стремиться из клетки. Но и те, кто прожил в ней дольше нашего, нередко чувствуют, что обманулись в своих ожиданиях.;Сейчас двадцатилетние чего-то хотят от жизни.;entailment;610129a767ab714d4520077cd16b11c3
— Ничего я не должен, — огрызаюсь я с неожиданной решимостью. Я не знаю, чего сейчас хотят от жизни двадцатилетние — родившимся на воле ни к чему стремиться из клетки. Но и те, кто прожил в ней дольше нашего, нередко чувствуют, что обманулись в своих ожиданиях.;Сейчас двадцатилетние чего-то хотят от жизни.;contradiction;e390563a4e7c6733aa582c509a819786
Согласно сообщению Кипрского координационного комитета городских такси, решение о проведении забастовки было принято после серии безрезультатных встреч с руководством компетентных ведомств.;Таксисты Кипра бастовали после серии безрезультатных встреч с руководством компетентных ведомств.;neutral3;a7adc9e0a778f1ea4ab5037920ce5ef1
Согласно сообщению Кипрского координационного комитета городских такси, решение о проведении забастовки было принято после серии безрезультатных встреч с руководством компетентных ведомств.;Таксисты Кипра бастовали после серии безрезультатных встреч с руководством компетентных ведомств.;entailment6;2cd15054b85d6058a7df461070e30011
Согласно сообщению Кипрского координационного комитета городских такси, решение о проведении забастовки было принято после серии безрезультатных встреч с руководством компетентных ведомств.;Таксисты Кипра бастовали после серии безрезультатных встреч с руководством компетентных ведомств.;neutral;f2ca3d107543223122d74437faf968dd
Прошла хорошо ногами, но вот на стрельбе не все получилось у меня. Первые три выстрела на первом рубеже я попала, а потом не сориентировалась по ветру. Показалось, что ветер перестал дуть, и я не стала смещать стрельбу - стреляла по центру и промахнулась.;Ветер перестал дуть.;entailment;563e1ce1a2cc66a0ff68936cf20f6f3d
Прошла хорошо ногами, но вот на стрельбе не все получилось у меня. Первые три выстрела на первом рубеже я попала, а потом не сориентировалась по ветру. Показалось, что ветер перестал дуть, и я не стала смещать стрельбу - стреляла по центру и промахнулась.;Ветер перестал дуть.;contradiction;4fe81d2b052b436949547fd035a3743b
Прошла хорошо ногами, но вот на стрельбе не все получилось у меня. Первые три выстрела на первом рубеже я попала, а потом не сориентировалась по ветру. Показалось, что ветер перестал дуть, и я не стала смещать стрельбу - стреляла по центру и промахнулась.;Ветер перестал дуть.;neutral;c37adecca365786d43c1205207e3fa23
Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра, - сказал он.;Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра.;entailment;f59392294b4d63a5393ab0eeff1e89af
Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра, - сказал он.;Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра.;entailment;aaa74637ea3b2603efaa6e875720665a
Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра, - сказал он.;Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра.;entailment;87c752ca07226286d0cbbbb07d238f90
Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра, - сказал он.;Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра.;entailment;949fc2a9f4c88e411c28280cdb3b8649
Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра, - сказал он.;Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра.;entailment;f7379116702fdc6d1736296516a40609
Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра, - сказал он.;Конкурентоспособность и работоспособность - это главные требования к кандидату на пост министра.;entailment;09fba5ebcfd8f9f17f00077254a8b10d
Его признали виновным в убийстве таксиста, а также в мошенничестве.;Он убил таксиста.;neutral;945debcd5d3295362243c001205ab849
Его признали виновным в убийстве таксиста, а также в мошенничестве.;Он убил таксиста.;entailment;a35ac95d49dba61ac6be21a837632e7d
Его признали виновным в убийстве таксиста, а также в мошенничестве.;Он убил таксиста.;entailment;aaa74637ea3b2603efaa6e875720665a
Его подозревают в угоне машины без цели хищения.;Он угнал машину без цели хищения.;neutral;f2ca3d107543223122d74437faf968dd
Его подозревают в угоне машины без цели хищения.;Он угнал машину без цели хищения.;entailment6;2cd15054b85d6058a7df461070e30011
Его подозревают в угоне машины без цели хищения.;Он угнал машину без цели хищения.;neutral;f26163c21b3907c14b3ee9cdbba86ac0
— Алкашей можно. Неужели никому в городе пузырь не нужен? — сказал он, но понял сам, что не тянет на знатока жизни, нанимающего алкашей за пузыри, поэтому задал другой вопрос: — А что, археологи сами не копают?;Он не тянет на знатока жизни, нанимающего алкашей за пузыри.;entailment;1961509830f2b997ad074828d21cb742
— Алкашей можно. Неужели никому в городе пузырь не нужен? — сказал он, но понял сам, что не тянет на знатока жизни, нанимающего алкашей за пузыри, поэтому задал другой вопрос: — А что, археологи сами не копают?;Он не тянет на знатока жизни, нанимающего алкашей за пузыри.;entailment;610129a767ab714d4520077cd16b11c3
— Алкашей можно. Неужели никому в городе пузырь не нужен? — сказал он, но понял сам, что не тянет на знатока жизни, нанимающего алкашей за пузыри, поэтому задал другой вопрос: — А что, археологи сами не копают?;Он не тянет на знатока жизни, нанимающего алкашей за пузыри.;contradiction;e390563a4e7c6733aa582c509a819786
